url,language,page_type,intent,discovery_source,http_status,canonical,index_status,clicks_period_1,impressions_period_1,clicks_period_2,impressions_period_2,measurement_periods,commercial_target,verified_facts_source,decision,reason
https://pepperoni.tatar/blog/pepperoni-vareno-vs-syrokopch,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,2,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/pepperoni,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/pepperonitatar-kazan-delicacies-halal-pepperoni,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,3,25,1,3,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/pepperoni,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/peremyach-zharenyy,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,1,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/pirozhki-halyal-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/pizzeriya-sebestoimost-ingredienty,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,1,0,7,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/polukopchenaya-iz-indeyki,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,3,0,4,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kolbasy-kopchyonye,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/postavki-myasa-restorany-horeca,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,2,0,17,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/postavki-myasnye-restorany,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,1,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/postavschik-sosisok-dlya-hot-dogov,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/private-label-kolbasnyh-izdeliy,ru,guide,private-label buying guide,GSC pages 2026-06..09; index_manifest; sitemap.xml,200,https://pepperoni.tatar/blog/private-label-kolbasnyh-izdeliy,index,0,0,0,18,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a. — needs technologist/sales facts before update,keep → review in month 2,inventory first; no new URLs; improve or merge after intent overlap check
https://pepperoni.tatar/blog/private-label-meat-products,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/production,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,11,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/razmery-pepperoni-dlya-pitstsy,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/narezka-pepperoni-parametry,redirected,1,100,1,95,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/pepperoni,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/russia-halal-market-size-trillion-rubles,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/rynok-halyal-rossiya,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,1,12,1,23,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/samsa-halal-foodservice,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,3,0,20,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/samsa-halyal-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,1,15,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sardeli-halyal-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,129,0,71,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sausage-roll-halal-catering,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,4,0,14,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sausages-roller-grill-guide,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sausages-with-cheese-halal,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,12,0,10,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/semi-smoked-turkey-sausage,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,redirected,0,8,2,24,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/servelat-halyal-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,7,0,2,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/servelat-po-tatarski,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,1,3,0,6,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/shaurma-myaso-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/smoked-chicken-breast-halal,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,5,0,3,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/smoked-halal-sausages,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiki-dlya-hotdog-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,redirected,1,63,0,37,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/sosiki-dva-myasa,ru,guide,informational → commercial,GSC pages 2026-06..09,404,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,4,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/blog/sosiki-halyal-optom,ru,guide,informational → commercial,GSC pages 2026-06..09,404,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,11,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/blog/sosiki-iz-govyadiny-halyal,ru,guide,informational → commercial,GSC pages 2026-06..09,404,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,11,0,19,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/blog/sosiki-s-baraninoy,ru,guide,informational → commercial,GSC pages 2026-06..09,404,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,22,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/blog/sosiki-s-syrom-halyal,ru,guide,informational → commercial,GSC pages 2026-06..09,404,n.a.,"n.a. (legacy URL, not served; GSC history only)",0,1,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,none,"legacy URL, 0 clicks in both periods; leave 404/410"
https://pepperoni.tatar/blog/sosiska-v-teste-halyal,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,17,0,7,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiska-v-teste-optom-dlya-pekaren,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-kupit-optom,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-kupit-optom-v-moskve,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,ru,guide,hot-dog sausage procurement,GSC pages 2026-06..09; index_manifest; sitemap.xml,200,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,index,0,3,0,15,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,update,growth plan: one of six article updates this month (facts from technologist first)
https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom-halal,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-dlya-hotdog-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,74,0,2,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-dlya-rolikovogo-grilya,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,redirected,1,15,0,41,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/sosiski-dva-myasa,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,redirected,0,1,0,21,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/sosiski-halyal-optom,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/sosiski-dlya-hot-dogov-optom,redirected,0,1,0,3,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/sosiski-iz-govyadiny-halyal,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,1,14,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-s-baraninoy,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,37,0,16,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sosiski-s-syrom-halyal,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/sosiski-dlya-hotdog,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/source-halal-pepperoni-pizzeria,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,1,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/pepperoni,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/sravnenie-halyal-pepperoni,ru,guide,legacy URL retirement,consolidation_map; index_manifest,410,n.a.,gone,n.a.,n.a.,n.a.,n.a.,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/pepperoni,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/stm-myasnaya-otrasl,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,3,0,7,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/kontraktnoe-proizvodstvo,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/syrnik-halal-breakfast,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,23,0,10,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/syrnik-halyal-horeca,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,7,0,0,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/tatar-bakery-wholesale,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,4,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/vyipechka-halyal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/tatar-cuisine,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,redirected,1,28,0,13,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/tatar-cuisine-restaurant-menu,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,redirected,0,178,0,445,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/tatar-food,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,redirected,0,9,0,11,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/tatarskaya-kolbasa,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,redirected,1,72,2,113,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/tatarskaya-kolbasa-iz-koniny,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,301,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,redirected,0,91,1,165,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 301,equivalent canonical with search signal
https://pepperoni.tatar/blog/tatarskaya-kuhnya-restoran-menu,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,16,0,3,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",n.a.,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,ru,guide,Tatar bakery procurement,GSC pages 2026-06..09; index_manifest; sitemap.xml,200,https://pepperoni.tatar/blog/tatarskaya-vypechka-optom,index,0,1,0,2,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/vyipechka-halyal,n.a. — needs technologist/sales facts before update,keep → review in month 2,inventory first; no new URLs; improve or merge after intent overlap check
https://pepperoni.tatar/blog/varionaya-kolbasa-halyal-obzor,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,7,0,10,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
https://pepperoni.tatar/blog/vetchina-eto-halal,ru,guide,legacy URL retirement,GSC pages 2026-06..09; consolidation_map; index_manifest,410,n.a.,gone,0,0,0,36,"P1=2026-07-01..2026-07-31; P2=2026-08-01..2026-08-31; GSC sc-domain:pepperoni.tatar, web search, all countries/devices, dimensions=date+page; GSC data lag ≤3 days",/halal,n.a. — needs technologist/sales facts before update,keep 410,no distinct supported intent or evidence
